Month,Cancelled,Airline,Destination,DayOfWeek,ScheduledDepartureHour,ScheduledTime
March,0,OO,DFW,Thursday,10,219
March,0,UA,DEN,Thursday,10,152
March,0,AA,DFW,Thursday,10,202
March,0,US,PHL,Thursday,10,314
March,0,OO,SAT,Thursday,10,210
March,0,UA,PHL,Thursday,10,323
March,0,UA,ORD,Thursday,11,243
March,0,UA,AUS,Thursday,11,209
March,0,VX,LAX,Thursday,11,80
March,0,US,CLT,Thursday,11,291
March,0,WN,LAS,Thursday,11,90
March,0,WN,PHX,Thursday,11,115
March,0,UA,PHX,Thursday,11,121
March,0,UA,LAS,Thursday,11,97
March,0,WN,MKE,Thursday,11,240
March,0,UA,BOS,Thursday,11,334
March,0,OO,ACV,Thursday,11,70
March,0,OO,ABQ,Thursday,11,139
March,0,UA,PSP,Thursday,11,90
March,0,UA,HNL,Thursday,11,327
March,0,B6,JFK,Thursday,11,344
March,0,WN,SNA,Thursday,11,85
March,0,UA,OGG,Thursday,11,332
March,0,OO,TUS,Thursday,11,124
March,0,OO,STL,Thursday,11,238
March,0,DL,DTW,Thursday,11,269
March,0,WN,LAX,Thursday,11,85
March,0,UA,IAH,Thursday,11,226
March,0,DL,JFK,Thursday,11,336
March,0,VX,DAL,Thursday,11,195
March,0,UA,ORD,Thursday,11,254
March,0,OO,SLC,Thursday,11,111
March,0,UA,EWR,Thursday,11,331
March,0,AA,DFW,Thursday,11,201
March,0,US,PHX,Thursday,11,119
March,0,DL,ATL,Thursday,12,280
March,0,OO,ASE,Thursday,12,134
March,0,OO,OTH,Thursday,12,94
March,0,AA,MIA,Thursday,12,322
March,0,UA,LAX,Thursday,12,94
March,0,VX,LAS,Thursday,12,90
March,0,OO,MFR,Thursday,12,81
March,0,OO,BUR,Thursday,12,72
March,0,B6,LAS,Thursday,12,100
March,0,AA,ORD,Thursday,12,251
March,0,UA,IND,Thursday,12,253
March,0,WN,SAN,Thursday,12,90
March,0,WN,SNA,Thursday,12,85
March,0,OO,RNO,Thursday,12,60
March,0,OO,PSC,Thursday,12,111
March,0,OO,LAS,Thursday,12,91
March,0,UA,IAH,Thursday,12,217
March,0,UA,SLC,Thursday,12,111
March,0,DL,MSP,Thursday,12,213
March,0,UA,DEN,Thursday,12,152
March,0,UA,CLE,Thursday,12,281
March,0,AA,JFK,Thursday,12,328
March,0,AA,LAX,Thursday,12,92
March,0,OO,SBP,Thursday,12,67
March,0,UA,IAH,Thursday,12,224
March,0,AS,PDX,Thursday,12,99
March,0,VX,SEA,Thursday,12,120
March,0,AS,SEA,Thursday,13,124
March,0,B6,LGB,Thursday,13,81
March,0,OO,TUS,Thursday,13,123
March,0,UA,ORD,Thursday,13,264
March,0,UA,BOS,Thursday,13,331
March,0,UA,IAD,Thursday,13,296
March,0,DL,SLC,Thursday,13,103
March,0,OO,SAN,Thursday,13,92
March,0,AA,DFW,Thursday,13,205
March,0,US,CLT,Thursday,13,291
March,0,VX,LAX,Thursday,13,80
March,0,OO,EUG,Thursday,13,95
March,0,UA,SNA,Thursday,13,92
March,0,UA,EWR,Thursday,13,330
March,0,OO,JAC,Thursday,13,127
March,0,WN,LAX,Thursday,13,85
March,0,UA,LAX,Thursday,13,94
March,0,OO,MRY,Thursday,13,45
March,0,VX,LAS,Thursday,13,95
March,0,WN,MDW,Thursday,13,250
March,0,OO,RDD,Thursday,13,61
March,0,UA,LAS,Thursday,13,98
March,0,DL,JFK,Thursday,13,336
March,0,WN,ATL,Thursday,13,270
March,0,WN,SAN,Thursday,13,90
March,0,UA,DFW,Thursday,13,206
March,0,OO,BOI,Thursday,13,100
March,0,VX,JFK,Thursday,13,334
March,0,OO,SBA,Thursday,13,71
March,0,OO,PSP,Thursday,13,87
March,0,B6,JFK,Thursday,14,335
March,0,OO,PDX,Thursday,14,109
March,0,UA,MCO,Thursday,14,307
March,0,UA,DCA,Thursday,14,306
March,0,VX,EWR,Thursday,14,325
March,0,UA,JFK,Thursday,14,334
March,0,VX,IAD,Thursday,14,305
March,0,OO,SNA,Thursday,14,90
March,0,OO,EUG,Thursday,14,95
March,0,WN,DEN,Thursday,14,145
March,0,UA,IAH,Thursday,14,216
March,0,WN,LAS,Thursday,14,85
March,0,DL,ATL,Thursday,14,273
March,0,B6,FLL,Thursday,14,316
March,0,AA,DFW,Thursday,14,202
March,0,OO,FAT,Thursday,14,60
March,0,UA,DEN,Thursday,14,153
March,0,AA,LAX,Thursday,14,89
March,0,UA,SEA,Thursday,14,132
March,0,VX,LAS,Thursday,14,90
March,0,UA,LAX,Thursday,14,88
March,0,OO,BUR,Thursday,14,72
March,0,AS,PSP,Thursday,14,84
March,0,WN,LAX,Thursday,14,75
March,0,WN,PHX,Thursday,14,115
March,0,OO,RNO,Thursday,14,60
March,0,OO,AUS,Thursday,14,216
March,0,DL,MSP,Thursday,15,221
March,0,OO,BFL,Thursday,15,77
March,0,AA,JFK,Thursday,15,322
March,0,VX,SAN,Thursday,15,85
March,0,F9,DEN,Thursday,15,145
March,0,UA,LAS,Thursday,15,99
March,0,UA,LAX,Thursday,15,89
March,1,VX,LAX,Thursday,15,80
March,0,UA,SAN,Thursday,15,94
March,0,UA,DEN,Thursday,15,151
March,0,OO,PDX,Thursday,15,107
March,0,AS,SEA,Thursday,15,121
March,0,B6,JFK,Thursday,15,331
March,0,WN,SNA,Thursday,15,80
March,0,OO,MMH,Thursday,15,64
March,0,UA,RDU,Thursday,15,298
March,0,UA,ORD,Thursday,15,243
March,0,US,PHX,Thursday,15,115
March,0,OO,SMF,Thursday,15,47
March,0,OO,PSP,Thursday,15,88
March,0,OO,ACV,Thursday,15,71
March,0,OO,SNA,Thursday,16,90
March,0,OO,MFR,Thursday,16,79
March,0,DL,JFK,Thursday,16,330
March,0,WN,SAN,Thursday,16,90
March,0,OO,SLC,Thursday,16,113
March,0,VX,AUS,Thursday,16,200
March,0,VX,LAX,Thursday,16,80
March,0,UA,HNL,Thursday,16,338
March,0,UA,EWR,Thursday,16,320
March,0,UA,IAH,Thursday,16,220
March,0,AA,DFW,Thursday,16,198
March,0,WN,LAS,Thursday,16,85
March,0,OO,RDM,Thursday,16,93
March,0,UA,OGG,Thursday,16,332
March,0,OO,BOI,Thursday,16,100
March,0,OO,SBP,Thursday,16,67
March,0,OO,MSP,Thursday,16,234
March,0,UA,BOS,Thursday,16,339
March,0,OO,SLC,Thursday,16,107
March,0,VX,SEA,Thursday,16,125
March,0,UA,JFK,Thursday,16,328
March,0,F9,PHX,Thursday,16,115
March,0,OO,SBA,Thursday,16,69
March,0,VX,PSP,Thursday,17,80
March,0,US,PHX,Thursday,17,122
March,0,AS,PDX,Thursday,17,99
March,0,WN,LAX,Thursday,17,75
March,0,OO,ONT,Thursday,17,80
March,0,UA,IAD,Thursday,17,310
March,0,UA,KOA,Thursday,17,336
March,0,UA,EWR,Thursday,17,323
March,0,AA,DFW,Thursday,17,196
March,0,VX,DAL,Thursday,17,195
March,0,UA,LAX,Thursday,17,91
March,0,UA,ORD,Thursday,17,247
March,0,VX,LAX,Thursday,17,80
March,0,AA,ORD,Thursday,17,243
March,0,WN,SAN,Thursday,17,85
March,0,UA,MSY,Thursday,17,245
March,0,OO,EUG,Thursday,17,95
March,0,OO,TUS,Thursday,17,122
March,0,DL,SLC,Thursday,17,109
March,0,DL,HNL,Thursday,17,338
March,0,WN,PHX,Thursday,17,110
March,0,UA,DEN,Thursday,17,148
March,0,UA,SEA,Thursday,17,130
March,0,UA,LAX,Thursday,18,92
March,0,VX,SAN,Thursday,18,85
March,0,VX,LAS,Thursday,18,90
March,0,OO,SAN,Thursday,18,94
March,0,WN,LAX,Thursday,18,85
March,0,UA,ORD,Thursday,18,249
March,0,AS,SEA,Thursday,18,123
March,0,WN,SNA,Thursday,18,90
March,0,UA,AUS,Thursday,18,206
March,0,OO,SLC,Thursday,18,105
March,0,OO,LAS,Thursday,18,93
March,0,OO,BUR,Thursday,18,74
March,0,AA,LAX,Thursday,18,91
March,0,OO,RNO,Thursday,18,58
March,0,VX,LAX,Thursday,18,80
March,0,UA,SNA,Thursday,18,88
March,0,UA,LAX,Thursday,19,93
March,0,OO,DFW,Thursday,19,205
March,0,OO,SBP,Thursday,19,67
March,0,UA,OGG,Thursday,19,338
March,0,B6,LGB,Thursday,19,80
March,0,WN,SAN,Thursday,19,85
March,0,UA,SEA,Thursday,19,129
March,0,OO,STL,Thursday,19,238
March,0,UA,IAH,Thursday,19,218
March,0,OO,SMF,Thursday,19,47
March,0,UA,HNL,Thursday,19,338
March,0,AS,SEA,Thursday,19,125
March,0,OO,CEC,Thursday,19,97
March,0,WN,SNA,Thursday,19,85
March,0,OO,RNO,Thursday,19,58
March,0,OO,FAT,Thursday,19,60
March,0,VX,LAS,Thursday,19,90
March,0,OO,PSP,Thursday,19,88
March,0,UA,DEN,Thursday,19,142
March,0,OO,SLC,Thursday,19,98
March,0,UA,ORD,Thursday,19,249
March,0,UA,PDX,Thursday,19,105
March,0,OO,PSC,Thursday,19,111
March,0,OO,MFR,Thursday,20,79
March,0,UA,LAX,Thursday,20,93
March,0,UA,SAN,Thursday,20,91
March,0,WN,LAS,Thursday,20,85
March,0,UA,LAS,Thursday,20,92
March,0,UA,PHX,Thursday,20,118
March,0,WN,DEN,Thursday,20,145
March,0,UA,SEA,Thursday,20,125
March,0,OO,BUR,Thursday,20,69
March,0,AS,SEA,Thursday,20,120
March,0,AS,PDX,Thursday,20,100
March,0,OO,SNA,Thursday,20,87
March,0,US,PHX,Thursday,20,116
March,0,OO,BOI,Thursday,20,98
March,0,AS,SLC,Thursday,20,109
March,0,VX,LAS,Thursday,20,85
March,0,VX,SEA,Thursday,20,120
March,0,VX,PDX,Thursday,20,100
March,0,WN,LAX,Thursday,20,80
March,0,UA,LAX,Thursday,20,88
March,0,VX,LAX,Thursday,20,80
March,0,VX,SAN,Thursday,20,85
March,0,UA,JFK,Thursday,20,328
March,0,OO,RDM,Thursday,21,93
March,0,AA,LAX,Thursday,21,92
March,0,UA,PDX,Thursday,21,102
March,0,UA,SEA,Thursday,21,130
March,0,UA,LAS,Thursday,21,91
March,0,DL,JFK,Thursday,21,327
March,0,WN,SAN,Thursday,21,90
March,0,VX,EWR,Thursday,21,320
March,0,B6,JFK,Thursday,21,326
March,0,AS,PSP,Thursday,21,84
March,0,UA,EWR,Thursday,21,316
March,0,AS,SEA,Thursday,21,126
March,0,WN,PHX,Thursday,21,115
March,0,WN,LAX,Thursday,21,75
March,0,UA,BOS,Thursday,21,333
March,0,US,PHL,Thursday,22,306
March,0,B6,BOS,Thursday,22,330
March,0,OO,PSP,Thursday,22,84
March,0,OO,EUG,Thursday,22,96
March,0,AA,JFK,Thursday,22,324
March,0,UA,IAD,Thursday,22,313
March,0,US,CLT,Thursday,22,282
March,0,OO,ACV,Thursday,22,70
March,0,OO,RDD,Thursday,22,59
March,0,UA,JFK,Thursday,22,324
March,0,OO,BFL,Thursday,22,72
March,0,UA,EWR,Thursday,22,320
March,0,UA,LAX,Thursday,22,84
March,0,UA,PIT,Thursday,22,284
March,0,UA,SEA,Thursday,22,128
March,0,B6,FLL,Thursday,22,316
March,0,OO,ONT,Thursday,22,80
March,0,OO,MRY,Thursday,22,46
March,0,UA,SAN,Thursday,22,91
March,0,UA,PHL,Thursday,22,319
March,0,UA,LAS,Thursday,22,91
March,0,DL,CVG,Thursday,22,264
March,0,DL,ATL,Thursday,22,269
March,0,OO,SBA,Thursday,22,68
March,0,OO,PDX,Thursday,22,108
March,0,UA,BWI,Thursday,22,302
March,0,OO,RNO,Thursday,22,60
March,0,OO,MFR,Thursday,22,80
March,0,UA,BOS,Thursday,22,339
March,0,UA,FLL,Thursday,22,326
March,0,UA,ATL,Thursday,22,277
March,0,DL,JFK,Thursday,23,326
March,0,VX,FLL,Thursday,23,315
March,0,VX,BOS,Thursday,23,339
March,0,UA,ORD,Thursday,23,244
March,0,DL,DTW,Thursday,23,271
March,0,VX,JFK,Thursday,23,340
March,0,UA,IAD,Thursday,23,302
March,0,AA,ORD,Thursday,23,238
March,0,UA,EWR,Thursday,23,310
March,0,DL,ATL,Thursday,23,264
March,0,UA,ORD,Thursday,23,246
March,0,AA,MIA,Thursday,23,310
March,0,OO,AUS,Thursday,23,212
March,0,DL,MSP,Friday,00,212
March,0,US,CLT,Friday,00,286
March,0,UA,ORD,Friday,00,257
March,0,AA,DFW,Friday,00,189
March,0,UA,IAH,Friday,00,212
March,0,UA,DEN,Friday,05,153
March,0,AA,DFW,Friday,06,204
March,0,AA,ORD,Friday,06,259
March,0,B6,LGB,Friday,06,79
March,0,US,PHX,Friday,06,115
March,0,WN,DEN,Friday,06,155
March,0,WN,MDW,Friday,06,250
March,0,F9,DEN,Friday,06,149
March,0,UA,IAH,Friday,06,230
March,0,UA,ORD,Friday,06,255
March,0,UA,EWR,Friday,06,328
March,0,WN,SAN,Friday,06,95
March,0,UA,SAN,Friday,06,93
March,0,WN,DAL,Friday,06,205
March,0,WN,LAX,Friday,06,85
March,0,UA,SEA,Friday,06,126
March,0,DL,ATL,Friday,06,276
March,0,DL,MSP,Friday,06,221
March,0,UA,EWR,Friday,06,328
March,0,B6,JFK,Friday,06,331
March,0,DL,JFK,Friday,06,329
March,0,VX,LAX,Friday,06,75
March,0,WN,SNA,Friday,06,80
March,0,OO,BOI,Friday,06,105
March,0,UA,ORD,Friday,06,251
March,0,AA,JFK,Friday,07,330
March,0,AA,MIA,Friday,07,319
March,0,AA,LAX,Friday,07,94
March,0,AS,SEA,Friday,07,124
March,0,AS,PDX,Friday,07,100
March,0,VX,JFK,Friday,07,335
March,0,WN,LAS,Friday,07,85
March,0,UA,LAX,Friday,07,95
March,0,UA,JFK,Friday,07,339
March,0,DL,DTW,Friday,07,270
March,0,OO,SBA,Friday,07,71
March,0,OO,SBP,Friday,07,67
March,0,AA,DFW,Friday,07,205
March,0,WN,ATL,Friday,07,275
March,0,VX,DAL,Friday,07,195
March,0,VX,SAN,Friday,07,85
March,0,OO,ONT,Friday,07,80
March,0,UA,SEA,Friday,07,126
March,0,DL,ATL,Friday,07,276
March,0,VX,ORD,Friday,07,250
March,0,OO,PDX,Friday,07,111
March,0,OO,SNA,Friday,07,90
March,0,WN,PHX,Friday,07,110
March,0,OO,SMF,Friday,07,47
March,0,B6,BOS,Friday,07,339
March,0,OO,DFW,Friday,07,219
March,0,UA,EWR,Friday,07,332
March,0,DL,MSP,Friday,08,211
March,0,VX,EWR,Friday,08,330
March,0,VX,LAX,Friday,08,80
March,0,VX,SEA,Friday,08,120
March,0,WN,SAN,Friday,08,85
March,0,OO,BZN,Friday,08,134
March,0,OO,RNO,Friday,08,60
March,0,AA,DFW,Friday,08,204
March,0,DL,JFK,Friday,08,332
March,0,VX,DCA,Friday,08,305
March,0,OO,BUR,Friday,08,72
March,0,UA,BOS,Friday,08,332
March,0,VX,FLL,Friday,08,320
March,0,UA,DEN,Friday,08,154
March,0,AA,ORD,Friday,08,254
March,0,US,PHL,Friday,08,317
March,0,UA,IAH,Friday,08,217
March,0,OO,ONT,Friday,08,80
March,0,UA,IAD,Friday,08,305
March,0,OO,MMH,Friday,08,63
March,0,UA,LAS,Friday,08,98
March,0,UA,SAN,Friday,08,93
March,0,AA,JFK,Friday,08,331
March,0,OO,EUG,Friday,08,95
March,0,OO,SBP,Friday,08,67
March,0,UA,PHX,Friday,08,118
March,0,UA,JFK,Friday,08,335
March,0,OO,SNA,Friday,08,90
March,0,UA,MCO,Friday,08,307
March,0,US,CLT,Friday,08,291
March,0,OO,ASE,Friday,08,134
March,0,OO,PDX,Friday,08,109
March,0,UA,LAX,Friday,08,94
March,0,DL,ATL,Friday,09,287
March,0,VX,LAS,Friday,09,95
March,0,OO,MSP,Friday,09,234
March,0,UA,OGG,Friday,09,332
March,0,AA,LAX,Friday,09,92
March,0,F9,IAH,Friday,09,225
March,0,OO,SBA,Friday,09,70
March,0,AS,PDX,Friday,09,100
March,0,UA,HNL,Friday,09,327
March,0,UA,LIH,Friday,09,348
March,0,UA,KOA,Friday,09,330
March,0,UA,PSP,Friday,09,87
March,0,AS,SEA,Friday,09,124
March,0,US,PHX,Friday,09,114
March,0,VX,JFK,Friday,09,335
March,0,VX,BOS,Friday,09,345
March,0,VX,IAD,Friday,09,305
March,0,WN,SAN,Friday,09,85
March,0,B6,LAS,Friday,09,97
March,0,AA,DFW,Friday,09,204
March,0,WN,LAX,Friday,09,80
March,0,WN,SNA,Friday,09,85
March,0,OO,SLC,Friday,09,109
March,0,UA,ATL,Friday,09,277
March,0,HA,HNL,Friday,09,340
March,0,UA,AUS,Friday,09,210
March,0,WN,STL,Friday,09,230
March,0,UA,IAD,Friday,09,305
March,0,OO,SEA,Friday,09,128
March,0,OO,ONT,Friday,09,80
March,0,VX,SAN,Friday,10,90
March,0,UA,LAX,Friday,10,95
March,0,UA,ORD,Friday,10,250
March,0,UA,EWR,Friday,10,322
March,0,AS,SEA,Friday,10,126
March,0,UA,LAS,Friday,10,97
March,0,F9,DEN,Friday,10,145
March,0,OO,SLC,Friday,10,109
March,0,B6,BOS,Friday,10,336
March,0,HA,OGG,Friday,10,330
March,0,UA,SEA,Friday,10,132
March,0,VX,AUS,Friday,10,200
March,0,WN,LAX,Friday,10,80
March,0,OO,SNA,Friday,10,90
March,0,OO,SAN,Friday,10,94
March,0,OO,OKC,Friday,10,191
March,0,UA,EWR,Friday,10,335
March,0,OO,SUN,Friday,10,110
March,0,UA,DEN,Friday,10,151
March,0,OO,CEC,Friday,10,97
March,0,OO,SMF,Friday,10,47
March,0,OO,MCI,Friday,10,216
March,0,OO,FAT,Friday,10,60
March,0,UA,IAH,Friday,10,230
March,0,UA,PDX,Friday,10,110
March,0,OO,SBA,Friday,10,70
March,0,UA,JFK,Friday,10,337
March,0,UA,IAD,Friday,10,310
March,0,OO,DFW,Friday,10,219
March,0,AA,DFW,Friday,10,202
March,0,US,PHL,Friday,10,314
March,0,OO,SAT,Friday,10,210
March,0,UA,PHL,Friday,10,323
March,0,UA,LAX,Friday,10,90
March,0,OO,BOI,Friday,11,98
March,0,UA,ORD,Friday,11,243
March,0,UA,AUS,Friday,11,209
March,0,VX,LAX,Friday,11,80
March,0,US,CLT,Friday,11,291
March,0,WN,LAS,Friday,11,90
March,0,WN,PHX,Friday,11,115
March,0,UA,LAS,Friday,11,96
March,0,UA,PHX,Friday,11,121
March,0,WN,MKE,Friday,11,240
March,0,UA,BOS,Friday,11,334
March,0,OO,ACV,Friday,11,70
March,0,OO,ABQ,Friday,11,139
March,0,VX,ORD,Friday,11,250
March,0,UA,HNL,Friday,11,327
March,0,UA,PSP,Friday,11,90
March,0,B6,JFK,Friday,11,344
March,0,WN,SNA,Friday,11,85
March,0,UA,OGG,Friday,11,332
March,0,OO,TUS,Friday,11,124
March,0,OO,STL,Friday,11,238
March,0,DL,DTW,Friday,11,269
March,0,WN,LAX,Friday,11,85
March,0,UA,IAH,Friday,11,226
March,0,DL,JFK,Friday,11,335
March,0,VX,DAL,Friday,11,195
March,0,UA,ORD,Friday,11,254
March,0,OO,SLC,Friday,11,111
March,0,UA,EWR,Friday,11,331
March,0,AA,DFW,Friday,11,201
March,0,US,PHX,Friday,11,119
March,0,DL,ATL,Friday,12,280
March,0,OO,ASE,Friday,12,134
March,0,OO,OTH,Friday,12,94
March,0,AA,MIA,Friday,12,322
March,0,UA,LAX,Friday,12,94
March,0,VX,LAS,Friday,12,90
March,0,OO,MFR,Friday,12,81
March,0,OO,BUR,Friday,12,72
March,0,B6,LAS,Friday,12,100
March,0,AA,ORD,Friday,12,251
March,0,UA,IND,Friday,12,253
March,0,WN,SAN,Friday,12,90
March,0,WN,SNA,Friday,12,85
March,0,OO,RNO,Friday,12,60
March,0,OO,PSC,Friday,12,111
March,0,OO,LAS,Friday,12,91
March,0,UA,IAH,Friday,12,217
March,0,UA,SLC,Friday,12,111
March,0,DL,MSP,Friday,12,213
March,0,UA,DEN,Friday,12,152
March,0,UA,CLE,Friday,12,281
March,0,AA,LAX,Friday,12,92
March,0,OO,SBP,Friday,12,67
March,0,UA,IAH,Friday,12,224
March,0,AS,PDX,Friday,12,99
March,0,VX,SEA,Friday,12,120
March,0,UA,LAX,Friday,12,94
March,0,AS,SEA,Friday,13,124
March,0,B6,LGB,Friday,13,81
March,0,OO,TUS,Friday,13,123
March,0,UA,IAD,Friday,13,296
March,0,UA,ORD,Friday,13,264
March,0,UA,BOS,Friday,13,331
March,0,DL,SLC,Friday,13,103
March,0,OO,SAN,Friday,13,92
March,0,AA,DFW,Friday,13,205
March,0,US,CLT,Friday,13,291
March,0,VX,LAX,Friday,13,80
March,0,OO,EUG,Friday,13,95
March,0,UA,EWR,Friday,13,330
March,0,UA,SNA,Friday,13,93
March,0,OO,JAC,Friday,13,127
March,0,WN,LAX,Friday,13,85
March,0,UA,LAX,Friday,13,94
March,0,OO,MRY,Friday,13,45
March,0,VX,LAS,Friday,13,95
March,0,WN,MDW,Friday,13,250
March,0,OO,RDD,Friday,13,61
March,0,UA,LAS,Friday,13,98
March,0,DL,JFK,Friday,13,336
March,0,WN,ATL,Friday,13,270
March,0,WN,SAN,Friday,13,90
March,0,UA,DFW,Friday,13,206
March,0,OO,BOI,Friday,13,100
March,0,VX,JFK,Friday,13,334
March,0,OO,SBA,Friday,13,71
March,0,OO,PSP,Friday,13,87
March,0,B6,JFK,Friday,14,335
March,0,OO,PDX,Friday,14,109
March,0,UA,MCO,Friday,14,307
March,0,UA,DCA,Friday,14,306
March,0,VX,EWR,Friday,14,325
March,0,UA,JFK,Friday,14,334
March,0,VX,IAD,Friday,14,305
March,0,OO,SNA,Friday,14,90
March,0,OO,EUG,Friday,14,95
March,0,WN,DEN,Friday,14,145
March,0,UA,IAH,Friday,14,216
March,0,WN,LAS,Friday,14,85
March,0,DL,ATL,Friday,14,273
March,0,B6,FLL,Friday,14,316
March,0,AA,DFW,Friday,14,202
March,0,OO,FAT,Friday,14,60
March,0,UA,DEN,Friday,14,153
March,0,AA,LAX,Friday,14,89
March,0,UA,SEA,Friday,14,132
March,0,VX,LAS,Friday,14,90
March,0,UA,LAX,Friday,14,88
March,0,OO,BUR,Friday,14,72
March,0,AS,PSP,Friday,14,84
March,0,WN,LAX,Friday,14,75
March,0,WN,PHX,Friday,14,115
March,0,OO,RNO,Friday,14,60
March,0,OO,AUS,Friday,14,216
March,0,DL,MSP,Friday,15,221
March,0,OO,BFL,Friday,15,77
March,0,AA,JFK,Friday,15,322
March,0,VX,SAN,Friday,15,85
March,0,F9,DEN,Friday,15,145
March,0,UA,LAS,Friday,15,99
March,0,UA,LAX,Friday,15,89
March,0,VX,LAX,Friday,15,80
March,0,UA,SAN,Friday,15,93
March,0,UA,DEN,Friday,15,151
March,0,OO,PDX,Friday,15,107
March,0,AS,SEA,Friday,15,121
March,0,B6,JFK,Friday,15,331
March,0,WN,SNA,Friday,15,80
March,0,OO,MMH,Friday,15,64
March,0,UA,RDU,Friday,15,298
March,0,UA,ORD,Friday,15,243
March,0,US,PHX,Friday,15,115
March,0,OO,SMF,Friday,15,47
March,0,OO,PSP,Friday,15,88
March,0,OO,ACV,Friday,15,71
March,0,OO,SNA,Friday,16,90
March,0,OO,MFR,Friday,16,79
March,0,DL,JFK,Friday,16,330
March,0,WN,SAN,Friday,16,90
March,0,OO,SLC,Friday,16,113
March,0,VX,AUS,Friday,16,200
March,0,VX,LAX,Friday,16,80
March,1,UA,HNL,Friday,16,338
March,0,UA,EWR,Friday,16,320
March,0,UA,IAH,Friday,16,220
March,0,AA,DFW,Friday,16,198
March,0,WN,LAS,Friday,16,85
March,0,OO,RDM,Friday,16,93
March,0,UA,OGG,Friday,16,332
March,0,OO,BOI,Friday,16,100
March,0,OO,SBP,Friday,16,67
March,0,OO,MSP,Friday,16,234
March,0,UA,BOS,Friday,16,339
March,0,OO,SLC,Friday,16,107
March,0,VX,SEA,Friday,16,125
March,0,UA,JFK,Friday,16,328
March,0,F9,PHX,Friday,16,115
March,0,OO,SBA,Friday,16,69
March,0,VX,PSP,Friday,17,80
March,0,US,PHX,Friday,17,122
March,0,AS,PDX,Friday,17,99
March,0,WN,LAX,Friday,17,75
March,0,OO,ONT,Friday,17,80
March,0,UA,EWR,Friday,17,323
March,0,UA,KOA,Friday,17,336
March,0,AA,DFW,Friday,17,196
March,0,VX,DAL,Friday,17,195
March,0,UA,LAX,Friday,17,91
March,0,UA,ORD,Friday,17,247
March,0,VX,LAX,Friday,17,80
March,0,UA,IAD,Friday,17,310
March,0,AA,ORD,Friday,17,243
March,0,UA,MSY,Friday,17,245
March,0,WN,SAN,Friday,17,85
March,0,OO,EUG,Friday,17,95
March,0,OO,TUS,Friday,17,122
March,0,DL,HNL,Friday,17,338
March,0,DL,SLC,Friday,17,109
March,0,WN,PHX,Friday,17,110
March,0,UA,SEA,Friday,17,130
March,0,UA,DEN,Friday,17,148
March,0,UA,LAX,Friday,18,92
March,0,VX,SAN,Friday,18,85
March,0,OO,SLC,Friday,18,105
March,0,VX,LAS,Friday,18,90
March,0,OO,SAN,Friday,18,94
March,0,WN,LAX,Friday,18,85
March,0,UA,ORD,Friday,18,249
March,0,AS,SEA,Friday,18,123
March,0,WN,SNA,Friday,18,90
March,0,UA,AUS,Friday,18,206
March,0,OO,LAS,Friday,18,91
March,0,OO,BUR,Friday,18,76
March,0,AA,LAX,Friday,18,91
March,0,OO,RNO,Friday,18,58
March,0,OO,MCI,Friday,18,216
March,0,VX,LAX,Friday,18,80
March,0,UA,SNA,Friday,18,88
March,0,UA,LAX,Friday,19,93
March,0,OO,DFW,Friday,19,205
March,0,OO,SBP,Friday,19,67
March,0,UA,OGG,Friday,19,338
March,0,B6,LGB,Friday,19,80
March,0,WN,SAN,Friday,19,85
March,0,UA,SEA,Friday,19,129
March,0,OO,STL,Friday,19,238
March,0,UA,IAH,Friday,19,218
March,0,OO,SMF,Friday,19,47
March,0,UA,HNL,Friday,19,338
March,0,AS,SEA,Friday,19,125
March,0,OO,CEC,Friday,19,97
March,0,WN,SNA,Friday,19,85
March,0,OO,RNO,Friday,19,58
March,0,OO,FAT,Friday,19,60
March,0,VX,LAS,Friday,19,90
March,0,OO,PSP,Friday,19,88
March,0,UA,DEN,Friday,19,142
March,0,OO,SLC,Friday,19,98
March,0,UA,ORD,Friday,19,249
March,0,UA,PDX,Friday,19,105
March,0,OO,PSC,Friday,19,111
March,0,OO,MFR,Friday,20,79
March,0,WN,LAS,Friday,20,85
March,0,UA,LAX,Friday,20,93
March,0,UA,PHX,Friday,20,118
March,0,WN,DEN,Friday,20,145
March,0,UA,LAS,Friday,20,92
March,0,UA,SAN,Friday,20,91
March,0,OO,BUR,Friday,20,69
March,0,UA,SEA,Friday,20,125
March,0,AS,SEA,Friday,20,120
March,0,AS,PDX,Friday,20,100
March,0,OO,SNA,Friday,20,87
March,0,US,PHX,Friday,20,116
March,0,OO,BOI,Friday,20,98
March,0,AS,SLC,Friday,20,109
March,0,VX,LAS,Friday,20,85
March,0,VX,SEA,Friday,20,120
March,0,VX,PDX,Friday,20,100
March,0,WN,LAX,Friday,20,80
March,0,UA,LAX,Friday,20,89
March,0,VX,LAX,Friday,20,80
March,0,VX,SAN,Friday,20,85
March,0,UA,JFK,Friday,20,328
March,0,OO,RDM,Friday,21,93
March,0,AA,LAX,Friday,21,92
March,0,B6,BOS,Friday,21,333
March,0,UA,SEA,Friday,21,130
March,0,UA,LAS,Friday,21,91
March,0,UA,PDX,Friday,21,102
March,0,DL,JFK,Friday,21,327
March,0,WN,SAN,Friday,21,90
March,0,VX,EWR,Friday,21,320
March,0,B6,JFK,Friday,21,326
March,0,UA,EWR,Friday,21,316
March,0,AS,PSP,Friday,21,84
March,0,WN,LAS,Friday,21,90
